Radiation Energy,Intensity
KeV,counts
1118.6962245,0.0
1119.5341992,0.0
1120.3721739,0.0
1121.2101486,0.5
1122.0481233,0.0
1122.886098,0.0
1123.7240727,0.0
1124.5620474,0.0
1125.4000221,0.0
1126.2379968,0.0
1127.0759715,0.0
1127.9139462,0.0
1128.7519209,0.0
1129.5898956,0.0
1130.4278703,0.0
1131.265845,0.0
1132.1038197,0.0
1132.9417944,0.0
1133.7797690999998,0.0
1134.6177438,0.0
1135.4557185,0.0
1136.2936932,0.0
1137.1316679,0.0
1137.9696426,0.0
1138.8076173,0.0
1139.645592,0.0
1140.4835667,0.0
1141.3215414,0.0
1142.1595161,0.0
1142.9974908,0.0
1143.8354655,0.0
1144.6734402,0.0
1145.5114149,0.0
1146.3493896,0.0
1147.1873643,0.0
1148.025339,0.5
1148.8633137,0.0
1149.7012883999998,0.5
1150.5392631,0.0
1151.3772378,0.0
1152.2152125,0.0
1153.0531872,0.5
1153.8911619,0.0
1154.7291366,0.0
1155.5671113,0.0
1156.405086,0.0
1157.2430607,0.0
1158.0810354,0.0
1158.9190101,0.5
1159.7569848,0.5
1160.5949595,0.5
1161.4329342,0.0
1162.2709089,0.5
1163.1088836,0.0
1163.9468583,0.0
1164.784833,0.0
1165.6228076999998,0.0
1166.4607824,0.0
1167.2987571,0.0
1168.1367318,0.0
1168.9747065,0.0
1169.8126812,0.0
1170.6506559,0.0
1171.4886306,0.0
1172.3266053,0.5
1173.16458,0.0
1174.0025547,0.0
1174.8405294,0.0
1175.6785041,0.0
1176.5164788,0.0
1177.3544535,0.0
1178.1924282,0.0
1179.0304029,0.0
1179.8683776,0.0
1180.7063523,0.0
1181.5443269999998,0.0
1182.3823017,0.0
1183.2202764,0.0
1184.0582511,0.0
1184.8962258,0.0
1185.7342005,0.0
1186.5721752,0.5
1187.4101499,0.0
1188.2481246,0.0
1189.0860993,0.0
1189.924074,0.0
1190.7620487,0.0
1191.6000234,0.0
1192.4379981,0.5
1193.2759728,0.5
1194.1139475,0.0
1194.9519222,0.0
1195.7898969,0.0
1196.6278716,0.0
1197.4658462999998,0.0
1198.303821,0.0
1199.1417957,0.0
1199.9797704,0.0
1200.8177451,0.0
1201.6557198,0.5
1202.4936945,0.0
1203.3316692,0.0
1204.1696439,0.0
1205.0076186,0.0
1205.8455933,0.0
1206.683568,0.0
1207.5215427,0.5
1208.3595174,0.0
1209.1974921,0.0
1210.0354668,0.0
1210.8734415,0.0
1211.7114162,0.0
1212.5493909,0.0
1213.3873655999998,0.0
1214.2253403,0.0
1215.063315,0.0
1215.9012897,0.0
1216.7392644,0.0
1217.5772391,0.0
1218.4152138,0.0
1219.2531885,0.0
1220.0911632,0.0
1220.9291379,0.0
1221.7671126,0.0
1222.6050873,0.0
1223.443062,0.0
1224.2810367,0.0
1225.1190114,0.0
1225.9569861,0.0
1226.7949608,0.0
1227.6329355,0.0
1228.4709102,0.0
1229.3088848999998,0.0
1230.1468596,0.0
1230.9848343,0.0
1231.822809,0.5
1232.6607837,0.0
1233.4987584,0.5
1234.3367331,0.0
1235.1747078,0.0
1236.0126825,0.0
1236.8506572,0.0
1237.6886319,0.0
1238.5266066,0.0
1239.3645813,0.0
1240.202556,0.5
1241.0405307,0.0
1241.8785054,0.0
1242.7164801,0.0
1243.5544548,0.0
1244.3924295,0.0
1245.2304041999998,0.5
1246.0683789,0.0
1246.9063536,0.0
1247.7443283,0.0
1248.582303,0.0
1249.4202777,0.0
1250.2582524,0.0
1251.0962271,0.5
1251.9342018,0.0
1252.7721765,0.0
1253.6101512,0.0
1254.4481259,0.5
1255.2861006,0.0
1256.1240753,0.0
1256.96205,0.0
1257.8000247,0.5
1258.6379994,0.0
1259.4759741,0.0
1260.3139488,0.0
1261.1519234999998,0.0
1261.9898982,0.0
1262.8278729,0.0
1263.6658476,0.0
1264.5038223,0.0
1265.341797,0.0
1266.1797717,0.0
1267.0177464,0.0
1267.8557211,0.0
1268.6936958,0.5
1269.5316705,1.0
1270.3696452,0.0
1271.2076199,0.0
1272.0455946,0.0
1272.8835693,0.0
1273.721544,0.0
1274.5595187,0.5
1275.3974934,0.0
1276.2354681,0.0
1277.0734427999998,0.0
1277.9114175,0.0
1278.7493922,0.0
1279.5873669,0.0
1280.4253416,0.0
1281.2633163,0.0
1282.101291,0.0
1282.9392657,0.0
1283.7772404,0.0
1284.6152151,0.0
1285.4531898,0.5
1286.2911645,0.0
1287.1291391999998,0.0
1287.9671139,0.0
1288.8050886,0.0
1289.6430633,0.0
1290.481038,0.0
1291.3190127,0.0
1292.1569874,0.0
1292.9949620999998,0.0
1293.8329368,0.0
1294.6709115,0.0
1295.5088862,0.0
1296.3468609,0.0
1297.1848356,0.0
1298.0228103,0.0
1298.860785,0.0
1299.6987597,0.0
1300.5367344,0.5
1301.3747091,0.0
1302.2126838,0.0
1303.0506584999998,1.0
1303.8886332,0.5
1304.7266079,0.0
1305.5645826,0.0
1306.4025573,0.0
1307.240532,0.0
1308.0785067,0.0
1308.9164813999998,0.0
1309.7544561,0.0
1310.5924308,0.0
1311.4304055,0.0
1312.2683802,0.0
1313.1063549,0.0
1313.9443296,0.0
1314.7823043,0.0
1315.620279,0.0
1316.4582537,0.0
1317.2962284,0.0
1318.1342031,0.0
1318.9721777999998,0.0
1319.8101525,0.0
1320.6481272,0.5
1321.4861019,0.0
1322.3240766,0.0
1323.1620513,0.0
1324.000026,0.0
1324.8380006999998,0.0
1325.6759754,0.0
1326.5139501,0.0
1327.3519248,0.0
1328.1898995,0.0
1329.0278742,0.0
1329.8658489,0.0
1330.7038236,0.0
1331.5417983,0.0
1332.379773,0.0
1333.2177477,0.0
1334.0557224,0.0
1334.8936970999998,0.0
1335.7316718,0.0
1336.5696465,0.0
1337.4076212,0.0
1338.2455959,0.0
1339.0835706,0.0
1339.9215453,0.0
1340.7595199999998,0.0
1341.5974947,0.0
1342.4354694,0.0
1343.2734441,0.0
1344.1114188,0.5
1344.9493935,0.0
1345.7873682,0.0
1346.6253429,0.0
1347.4633176,0.5
1348.3012923,0.0
1349.139267,0.0
1349.9772417,0.0
1350.8152163999998,0.0
1351.6531911,0.0
1352.4911658,0.0
1353.3291405,0.0
1354.1671152,0.0
1355.0050899,0.0
1355.8430646,0.0
1356.6810392999998,0.0
1357.519014,0.0
1358.3569887,0.0
1359.1949634,0.5
1360.0329381,0.0
1360.8709128,0.0
1361.7088875,0.0
1362.5468622,0.5
1363.3848369,0.0
1364.2228116,0.0
1365.0607863,0.5
1365.898761,0.0
1366.7367356999998,0.0
1367.5747104,0.0
1368.4126851,0.0
1369.2506598,0.0
1370.0886345,0.0
1370.9266092,0.0
1371.7645839,0.0
1372.6025585999998,0.0
1373.4405333,0.5
1374.278508,0.0
1375.1164827,0.0
1375.9544574,0.0
1376.7924321,0.0
1377.6304068,0.0
1378.4683815,0.0
1379.3063562,0.0
1380.1443309,0.0
1380.9823056,0.0
1381.8202803,0.5
1382.6582549999998,0.0
1383.4962297,0.5
1384.3342044,0.0
1385.1721791,0.0
1386.0101538,0.0
1386.8481285,0.0
1387.6861032,0.0
1388.5240778999998,0.0
1389.3620526,0.0
1390.2000273,0.0
1391.038002,0.0
1391.8759767,0.0
1392.7139514,0.0
1393.5519261,0.0
1394.3899008,0.0
1395.2278755,0.0
1396.0658502,0.0
1396.9038249,0.5
1397.7417996,0.0
1398.5797742999998,0.0
1399.417749,0.5
1400.2557237,0.0
1401.0936984,0.5
1401.9316731,0.0
1402.7696478,0.0
1403.6076225,0.0
1404.4455971999998,0.0
1405.2835719,0.0
1406.1215466,0.0
1406.9595213,0.0
1407.797496,0.0
1408.6354707,0.0
1409.4734454,0.0
1410.3114201,0.0
1411.1493948,0.0
1411.9873695,0.0
1412.8253442,0.0
1413.6633189,0.0
1414.5012935999998,0.5
1415.3392683,0.0
1416.177243,0.0
1417.0152177,0.0
1417.8531924,0.0
1418.6911671,0.0
1419.5291418,0.0
1420.3671164999998,0.0
1421.2050912,0.0
1422.0430659,0.0
1422.8810406,0.0
1423.7190153,0.5
1424.55699,0.0
1425.3949647,0.0
1426.2329394,0.0
1427.0709141,0.0
1427.9088888,0.0
1428.7468635,0.0
1429.5848382,0.0
1430.4228128999998,0.0
1431.2607876,0.0
1432.0987623,0.0
1432.936737,0.0
1433.7747117,0.0
1434.6126864,0.0
1435.4506611,0.0
1436.2886357999998,0.0
1437.1266105,0.0
1437.9645852,0.0
1438.8025599,0.0
1439.6405346,0.0
1440.4785093,0.0
1441.316484,0.0
1442.1544587,0.0
1442.9924334,0.0
1443.8304081,0.0
1444.6683828,0.0
1445.5063575,0.0
1446.3443321999998,0.0
1447.1823069,0.0
1448.0202816,0.0
1448.8582563,0.0
1449.696231,0.0
1450.5342057,0.5
1451.3721804,0.0
1452.2101550999998,0.0
1453.0481298,0.0
1453.8861045,0.0
1454.7240792,0.0
1455.5620539,0.0
1456.4000286,0.0
1457.2380033,0.0
1458.0759779999998,0.0
1458.9139527,0.0
1459.7519274,0.0
1460.5899021,0.0
1461.4278768,0.0
1462.2658514999998,0.0
1463.1038262,0.0
1463.9418009,0.0
1464.7797756,0.0
1465.6177503,0.5
1466.455725,0.0
1467.2936997,0.0
1468.1316743999998,0.0
1468.9696491,0.0
1469.8076238,0.0
1470.6455985,0.0
1471.4835732,0.0
1472.3215479,0.0
1473.1595226,0.0
1473.9974972999998,0.0
1474.835472,0.0
1475.6734467,0.5
1476.5114214,0.0
1477.3493961,0.0
1478.1873707999998,0.0
1479.0253455,0.0
1479.8633202,0.0
1480.7012949,0.0
1481.5392696,0.0
1482.3772443,0.0
1483.215219,0.0
1484.0531936999998,0.0
1484.8911684,0.0
1485.7291431,0.0
1486.5671178,0.0
1487.4050925,0.0
1488.2430672,0.0
1489.0810419,0.0
1489.9190165999998,0.0
1490.7569913,0.0
1491.594966,0.0
1492.4329407,0.0
1493.2709154,0.0
1494.1088900999998,0.0
1494.9468648,0.0
1495.7848395,0.0
1496.6228142,0.0
1497.4607889,0.0
1498.2987636,0.0
1499.1367383,0.0
1499.9747129999998,0.0
1500.8126877,0.0
1501.6506624,0.0
1502.4886371,0.0
1503.3266118,0.0
1504.1645865,0.0
1505.0025612,0.0
1505.8405358999998,0.0
1506.6785106,0.0
1507.5164853,0.0
1508.35446,0.0
1509.1924347,0.0
1510.0304093999998,0.0
1510.8683841,0.0
1511.7063588,0.0
1512.5443335,0.0
1513.3823082,0.0
1514.2202829,0.0
1515.0582576,0.0
1515.8962322999998,0.0
1516.734207,0.0
1517.5721817,0.0
1518.4101564,0.5
1519.2481311,0.0
1520.0861058,0.0
1520.9240805,0.0
1521.7620551999998,0.0
1522.6000299,0.0
1523.4380046,0.0
1524.2759793,0.0
1525.113954,0.0
1525.9519286999998,0.0
1526.7899034,0.0
1527.6278781,0.0
1528.4658528,0.0
1529.3038275,0.0
1530.1418022,0.5
1530.9797769,0.0
1531.8177515999998,0.0
1532.6557263,0.5
1533.493701,0.0
1534.3316757,0.0
1535.1696504,0.0
1536.0076251,0.0
1536.8455998,0.0
1537.6835744999998,0.0
1538.5215492,0.0
1539.3595239,0.0
1540.1974986,0.0
1541.0354733,0.0
1541.8734479999998,0.0
1542.7114227,0.5
1543.5493974,0.0
1544.3873721,0.0
1545.2253468,0.0
1546.0633215,0.5
1546.9012962,0.0
1547.7392708999998,0.0
1548.5772456,0.0
1549.4152203,0.0
1550.253195,0.0
1551.0911697,0.0
1551.9291444,0.0
1552.7671191,0.0
1553.6050937999998,0.0
1554.4430685,0.0
1555.2810432,0.0
1556.1190179,0.0
1556.9569926,0.0
1557.7949672999998,0.0
1558.632942,0.0
1559.4709167,0.0
1560.3088914,0.0
1561.1468661,0.0
1561.9848408,0.0
1562.8228155,0.0
1563.6607901999998,0.0
1564.4987649,0.0
1565.3367396,0.0
1566.1747143,0.0
1567.012689,0.0
1567.8506637,0.0
1568.6886384,0.0
1569.5266130999998,0.0
1570.3645878,0.0
1571.2025625,0.0
1572.0405372,0.0
1572.8785119,0.0
1573.7164865999998,0.0
1574.5544613,0.0
1575.392436,0.0
1576.2304107,0.0
1577.0683854,0.0
1577.9063601,0.0
1578.7443348,0.0
1579.5823094999998,0.0
1580.4202842,0.0
1581.2582589,0.0
1582.0962336,0.0
1582.9342083,0.0
1583.7721829999998,0.0
1584.6101577,0.0
1585.4481323999998,0.0
1586.2861071,0.0
1587.1240818,0.0
1587.9620565,0.0
1588.8000312,0.0
1589.6380058999998,0.0
1590.4759806,0.0
1591.3139553,0.0
1592.15193,0.0
1592.9899047,0.0
1593.8278794,0.0
1594.6658541,0.0
1595.5038287999998,0.0
1596.3418035,0.0
1597.1797782,0.0
1598.0177529,0.0
1598.8557276,0.0
1599.6937022999998,0.0
1600.531677,0.0
1601.3696516999998,0.0
1602.2076264,0.0
1603.0456011,0.0
1603.8835758,0.0
1604.7215505,0.0
1605.5595251999998,0.0
1606.3974999,0.0
1607.2354746,0.0
1608.0734493,0.0
1608.911424,0.0
1609.7493987,0.0
1610.5873734,0.0
1611.4253480999998,0.0
1612.2633228,0.0
1613.1012975,0.0
1613.9392722,0.0
1614.7772469,0.0
1615.6152215999998,0.0
1616.4531963,0.0
1617.2911709999998,0.0
1618.1291457,0.0
1618.9671204,0.0
1619.8050951,0.0
1620.6430698,0.0
1621.4810444999998,0.0
1622.3190192,0.0
1623.1569939,0.0
1623.9949686,0.0
1624.8329433,0.0
1625.670918,0.0
1626.5088927,0.0
1627.3468673999998,0.0
1628.1848421,0.0
1629.0228168,0.0
1629.8607915,0.0
1630.6987662,0.0
1631.5367408999998,0.0
1632.3747156,0.0
1633.2126902999998,0.0
1634.050665,0.0
1634.8886397,0.0
1635.7266144,0.0
1636.5645891,0.0
1637.4025637999998,0.0
1638.2405385,0.0
1639.0785132,0.0
1639.9164879,0.0
1640.7544626,0.0
1641.5924373,0.0
1642.430412,0.0
1643.2683866999998,0.0
1644.1063614,0.0
1644.9443361,0.0
1645.7823108,0.0
1646.6202855,0.0
1647.4582601999998,0.0
1648.2962349,0.0
1649.1342095999998,0.0
1649.9721843,0.0
1650.810159,0.0
1651.6481337,0.0
1652.4861084,0.0
1653.3240830999998,0.0
1654.1620578,0.0
1655.0000325,0.0
1655.8380072,0.0
1656.6759819,0.0
1657.5139566,0.0
1658.3519313,0.0
1659.1899059999998,0.0
1660.0278807,0.0
1660.8658554,0.0
1661.7038301,0.0
1662.5418048,0.0
1663.3797794999998,0.0
1664.2177542,0.0
1665.0557288999998,0.0
1665.8937036,0.0
1666.7316783,0.0
1667.569653,0.0
1668.4076277,0.0
1669.2456023999998,0.0
1670.0835771,0.0
1670.9215518,0.0
1671.7595265,0.0
1672.5975012,0.0
1673.4354759,0.0
1674.2734506,0.0
1675.1114252999998,0.0
1675.9494,0.0
1676.7873747,0.0
1677.6253494,0.0
1678.4633241,0.0
1679.3012987999998,0.0
1680.1392735,0.0
1680.9772481999998,0.0
1681.8152229,0.0
1682.6531976,0.0
1683.4911723,0.0
1684.329147,0.0
1685.1671216999998,0.0
1686.0050964,0.0
1686.8430711,0.0
1687.6810458,0.0
1688.5190205,0.0
1689.3569952,0.0
1690.1949699,0.0
1691.0329445999998,0.0
1691.8709193,0.0
1692.708894,0.0
1693.5468687,0.0
1694.3848434,0.0
1695.2228180999998,0.0
1696.0607928,0.0
1696.8987674999998,0.0
1697.7367422,0.0
1698.5747169,0.0
1699.4126916,0.0
1700.2506663,0.0
1701.0886409999998,0.0
1701.9266157,0.0
1702.7645904,0.0
1703.6025651,0.0
1704.4405398,0.0
1705.2785145,0.0
1706.1164892,0.0
1706.9544638999998,0.0
1707.7924386,0.0
1708.6304133,0.0
1709.468388,0.0
1710.3063627,0.0
1711.1443373999998,0.0
1711.9823121,0.0
1712.8202867999998,0.0
1713.6582615,0.0
1714.4962362,0.0
1715.3342109,0.0
1716.1721856,0.0
1717.0101602999998,0.0
1717.848135,0.0
